feedback_id,passenger_id,flight_id,rating_overall,nps_score,rating_crew,rating_food,rating_seat,rating_ground,submission_date,delay_minutes,is_purple_cow
823130d4-4e72-4e78-a2b5-d4bf42b25a01,9586d09e-8ac7-40ab-83c7-7e6f500d19e9,FL-1570,5,10,5,5,4,3,2024-01-26,18,1
09ff8b9d-8891-41d1-8c3d-c00a4b7236ed,f0e6278c-5c5f-49bd-a382-5bb1262361d7,FL-1571,5,10,4,4,3,4,2023-05-17,21,1
e6fa192d-df95-4b1a-8224-c53ef27b710a,7e8d371e-1074-4a8a-a982-631abed05d1a,FL-1571,4,10,4,4,4,4,2023-05-21,21,1
0d801746-9bb1-487d-9be7-4ac442270a87,6e6c6187-10e8-490b-959c-6884a4429914,FL-1571,5,10,5,4,3,5,2023-05-20,21,1
83fa058d-c136-4df7-9f92-f0235db46807,ab06c655-a9f1-45af-a2cc-8556c5055cff,FL-1571,5,10,4,4,5,3,2023-05-20,21,1
0463ef44-6baf-4f15-9f05-978af1af01f2,faa3c8af-78cf-4fc4-addd-72a783372145,FL-1571,4,8,4,5,4,5,2023-05-19,21,1
6f282dc1-0bbd-407a-8d67-30c869175e38,ed3d999c-1f59-4776-b1d3-d475bf55e452,FL-1571,2,7,5,5,3,4,2023-05-18,21,0
40ea826d-2932-4e35-8382-21d0da1041b3,e2903855-457b-455c-8fa4-2980ec76627c,FL-1571,5,10,4,5,4,4,2023-05-21,21,1
68b4a632-f6fd-49f5-a317-765a5ccb9de4,3a18229e-637e-4941-88c8-5b1fc7821330,FL-1572,4,7,4,5,5,4,2024-06-04,0,1
c969110f-0ffe-471d-8ebb-a138f3e55a2a,56b0dbd4-a516-4fee-87db-d6e4abd32570,FL-1572,5,10,4,4,5,4,2024-06-02,0,1
47f6cf78-51e8-47f1-b0c8-d02b354b0ea3,2d28ea53-5db0-46ff-a4e3-6c250671827a,FL-1572,4,9,5,4,5,4,2024-06-04,0,1
003b35e0-efa9-4780-8e36-9280643a60b3,bc43fd77-6eb2-4e07-a6d9-7ba7423c8cc0,FL-1572,3,7,5,4,5,3,2024-06-05,0,0
c68a3255-9823-4133-84a8-db16be4bb3c0,c3bbe00f-f61d-4af7-aaca-9cde298ad93b,FL-1572,4,7,4,4,5,2,2024-06-03,0,1
2a15ac82-40fb-4a32-aa40-8b151e80c709,2ef3c5f5-6db7-4ef6-9ea0-02f149c087d1,FL-1572,4,7,4,3,5,3,2024-06-05,0,1
529a6a3e-2deb-4cef-8f40-e5586a33141e,6f43ed3a-aa8e-489a-81ce-082201234924,FL-1572,4,7,5,4,4,3,2024-06-04,0,1
8a1d633d-6590-42a8-987f-9c0bb5ac58b5,ecd83a5e-b7c9-4398-af58-877131786063,FL-1572,4,9,5,4,5,5,2024-06-01,0,1
4c08732e-c65d-4a78-8822-37a33d001bb3,e4fff8ca-48c2-4547-a7ba-400f6deacd89,FL-1573,3,6,5,3,5,4,2024-04-08,7,0
d1190ca2-66ab-4936-884c-ea5add7745e6,2588e894-0318-467a-8b1d-4e56ca99d024,FL-1573,5,10,4,3,5,3,2024-04-10,7,1
9df82002-89e9-40dc-ab31-fa7ac106053f,b1c77537-64eb-40ae-a233-853f96b1ed35,FL-1573,4,6,4,3,5,5,2024-04-08,7,1
72d0ed02-1d15-4301-ac0c-05c1b95e202d,5c7bf6b5-aa87-490e-a887-2403de5d8ed5,FL-1573,5,10,4,4,3,3,2024-04-08,7,1
e35a74df-ac49-4a96-8ff0-f608e25caeb9,7ccb5e25-7db3-4d05-a7b0-b86b5944d17c,FL-1573,4,8,4,3,3,4,2024-04-07,7,1
d8fbe167-b366-40aa-8c58-c22315a9170f,d5f87500-01be-4597-abce-f17d35247f47,FL-1573,4,8,4,4,5,4,2024-04-08,7,1
7bbdbe71-78d3-4dde-9b0a-72c27a4e85e1,86527300-032d-4cad-88b6-f81d6236e8a4,FL-1573,4,8,4,4,3,3,2024-04-08,7,1
2d06d4aa-722b-4417-b881-5c015d469c7d,16e800b5-e148-441a-8624-e952a189ec84,FL-1573,4,8,5,5,5,2,2024-04-09,7,1
10278054-3dd6-41e4-a10b-6c5f27e79b13,2c8ecd93-5410-4ba4-a305-3e8ef9eab7a8,FL-1573,5,10,4,3,4,5,2024-04-10,7,1
2afec196-6e18-4aa8-8d83-bab5b32f13de,8f77f141-ab56-4276-b376-b45d7fcd6eb0,FL-1573,4,9,5,4,3,3,2024-04-09,7,1
40e0f8f5-e2c4-49e2-b7aa-b985c42b2298,f84d2136-9f01-4b9b-b41a-e0ac531564d1,FL-1574,4,7,4,2,4,3,2023-06-03,0,1
fa9c32a4-fb78-4652-8b18-e71d5c171e45,3e45c870-2672-4909-a3b4-15edc8b8e942,FL-1574,4,9,5,4,4,2,2023-06-05,0,1
5c2c28e5-1c76-4a3a-a263-ad225dce5aa0,faa9b958-b3c2-4257-8650-1214831b2ee5,FL-1574,4,8,5,1,4,3,2023-06-07,0,1
7c7377db-6a5a-4e51-ab6d-1efe21b83c53,302a5a11-df1a-433e-afa2-773176312772,FL-1574,5,9,5,4,3,4,2023-06-05,0,1
8b7e6b55-ea81-4775-abf4-e8b307550a8d,1532a089-c8c3-4d49-bfa1-9dd13ccaa16e,FL-1574,5,10,5,4,3,5,2023-06-03,0,1
de353d8c-9020-42bf-8958-d2374c6560aa,671118b6-b9d7-41ba-87d5-95ad6b0100e6,FL-1574,5,10,4,3,4,3,2023-06-05,0,1
e57edb60-230b-4895-b0c0-abbf32e0c525,7d65c2ba-0b0c-49b9-af3a-aaa1cf6c65b0,FL-1574,4,8,4,2,4,4,2023-06-06,0,1
d8d51a32-5615-453e-b2e7-c1ef7ee9520c,32f37a4b-be00-488f-9468-161c2f63a270,FL-1574,4,9,5,5,5,3,2023-06-03,0,1
42ae47df-ce2b-4e85-9907-7aeb4e8bea3e,649f6211-6476-460a-ac16-2aa2bdd25ca7,FL-1574,4,8,3,5,3,4,2023-06-07,0,0
933176df-b1be-4156-aa20-871fd16bf174,7ff8a0d3-a9e6-490d-b9c9-07148a297549,FL-1574,4,6,5,4,4,3,2023-06-04,0,1
2224a9d7-6398-4e16-ba08-b290ed502ae7,e14ad82d-b24e-4c30-b718-cc7d071be519,FL-1575,4,8,4,4,5,3,2023-04-04,0,1
3e6519dd-2fdc-4855-a346-f0415c5e275d,f4bd28f0-7601-4ac3-9e04-0a22348a0acf,FL-1575,4,8,5,3,4,3,2023-04-06,0,1
c75b0183-1a29-4adf-8994-44bf3dff5312,8a7f2171-95db-4c19-b837-b418828f7798,FL-1575,2,2,4,5,4,4,2023-04-03,0,0
0c7307de-827c-4669-b34b-846c8da2f87f,7d98ff68-7a9a-411d-b2de-65da6e58eae1,FL-1575,5,10,4,2,5,4,2023-04-03,0,1
7375fcba-6035-4016-85e1-a22a6fe0f407,44bfede6-9454-4217-a120-7c3c1fdda93e,FL-1575,5,10,4,3,3,5,2023-04-07,0,1
8e4e883b-3ae6-444a-a397-fad26cac904d,548dffe3-d2ac-4082-ae73-f49dc81aa285,FL-1576,4,9,4,5,4,2,2024-11-14,6,1
71006db1-22d8-4fbd-a719-c1478229b7e3,aace1378-d988-4386-8c54-41da6259be36,FL-1576,2,4,5,3,4,3,2024-11-13,6,0
9993b3de-eeee-4733-8a33-3107c50ef4d3,cd94c964-230d-485c-8ec2-c253c8303311,FL-1576,5,6,5,4,5,3,2024-11-14,6,1
a41fc772-d1ee-4e5d-9f75-faab3cd1cbd2,2a0b91a6-5dda-4776-9516-5c7a59387e70,FL-1576,5,8,5,3,4,4,2024-11-14,6,1
b41cb6d3-203c-45c1-ba46-eef3200ae52e,382d1760-c9b4-4e82-9e7a-d2db6ead733e,FL-1576,3,8,4,4,3,3,2024-11-15,6,0
eda3d676-47f3-418e-8bf4-04094d5050e7,11b277bc-b453-423f-9384-d64d6430cecf,FL-1576,5,10,3,4,4,1,2024-11-15,6,0
b829b97d-4116-43c0-8d62-10decdb568a8,35adaf82-d4c9-4e07-aa51-1592d10aa6f6,FL-1576,3,7,5,4,4,5,2024-11-16,6,0
6bad9180-7da9-4469-8e65-11771b3d1a30,fb3dab79-9309-45a0-a833-9e09ea536f2e,FL-1576,4,8,5,5,4,4,2024-11-12,6,1
111f1d1f-7598-4d0d-9619-4d7713910e16,6eb00aeb-d5fb-49a9-b196-58ade2f498ce,FL-1576,5,10,5,2,4,3,2024-11-16,6,1
28ce8b37-8d07-479e-b9e8-21b94924e72d,e36f1bd1-e8c2-4182-9562-ac8c682fa438,FL-1576,4,10,5,5,4,4,2024-11-13,6,1
2ed93ab2-5630-4140-a305-ee6f2ceab083,4f9c2ce6-2f89-4c33-ab59-4aa002e21536,FL-1577,4,9,4,4,3,4,2024-02-06,0,1
be333030-0f52-4cb5-a0a1-9b3c295b0023,ff4e6939-51cf-48f4-beb9-b1adfc053f3a,FL-1577,5,10,5,5,5,3,2024-02-03,0,1
bbd51ec9-dbba-4999-92db-47a9e4bfe6df,32abc8b0-1cb8-4d68-9d97-6a9540bae41c,FL-1577,5,10,3,1,4,4,2024-02-03,0,0
c6711e1d-938f-412e-8081-d267d0066b70,55af2ab6-8922-41fc-9905-638b235b4990,FL-1577,4,7,5,5,4,4,2024-02-03,0,1
9d019a03-cded-42ba-a610-ab54d2245284,acc6a523-fad4-4fed-98df-a05342dea080,FL-1577,3,5,4,2,5,1,2024-02-02,0,0
a6e324b8-fda8-4dd1-960f-77099e627181,537e298b-11e7-4886-92fe-403e6471352f,FL-1577,4,8,4,4,4,4,2024-02-03,0,1
45506ad6-913b-4984-9c44-cba7c256a3be,2de2ccf6-c427-49d5-96b6-b75ea807b575,FL-1577,4,6,5,4,4,5,2024-02-04,0,1
14eee9d8-fc6d-4192-8e6e-d57b7697ce4c,ed66f7dc-229f-4236-9478-8382b1e946c8,FL-1577,3,7,4,2,3,4,2024-02-06,0,0
ae6a0003-e361-402e-a2eb-e4387b407182,1723b08d-4a5b-48ea-a858-31989e19edd4,FL-1578,4,10,5,3,4,4,2024-07-09,18,1
5587f083-ce37-4233-8072-7a3f5221a906,8b75f875-3c93-41d5-9000-28d0b6cd306b,FL-1578,4,5,5,4,5,4,2024-07-12,18,1
f88320e1-1e34-4ecd-954f-ae6324bfefbf,f0cf3018-69a9-4852-9cd4-36c6ed730bd5,FL-1578,5,10,5,4,5,2,2024-07-12,18,1
1b9a6684-b6eb-4c00-b768-31b0a1fbf973,b52b48a9-2e77-47f8-a7f6-0c99e9cb8747,FL-1578,4,8,4,4,4,3,2024-07-12,18,1
d6b650a8-978f-4df4-8ee7-406cb884f6c8,dbe5390b-7142-4e4f-9628-d1741973ad32,FL-1578,5,8,5,5,5,3,2024-07-08,18,1
f2287541-96fa-472f-83c2-c1ac74ba3da2,90fb34d1-c718-4780-bff9-1098df21d7df,FL-1578,5,10,5,3,4,4,2024-07-12,18,1
67690fa6-edaf-45d5-bfa4-1c43859c7fc7,dae498f0-98d7-4d04-a601-843af7a2c788,FL-1578,4,10,4,3,2,4,2024-07-10,18,1
5d923e8e-2269-4476-86d0-9e56735660a4,4309523d-6579-43c0-8638-d678d35b1572,FL-1578,3,6,5,5,2,4,2024-07-12,18,0
8b73bf6a-c769-4370-83ad-c85a4e8c7859,59b6230e-0431-4945-85e2-893edaa02c56,FL-1578,5,7,5,4,5,3,2024-07-09,18,1
b58fa281-5fba-4104-b24b-082106e64d8a,c56629d5-27bf-481e-897d-abc82a907c9c,FL-1579,3,5,5,3,3,2,2023-10-17,125,0
fc31685e-4526-4ff5-9b3f-d15dbdd7d16c,f8ff5f5f-4e4d-450b-bbd2-c7ff13303607,FL-1579,4,8,5,3,3,0,2023-10-14,125,1
c1143e81-a23d-4ea4-bd4b-f1879c4b98b5,b55ede8d-e5e5-4231-ab86-140d69622a09,FL-1579,3,6,4,5,2,4,2023-10-15,125,0
03038208-1fc0-4a17-9359-ae5794c1db75,95f4e7ef-c1e8-441d-a921-467f30b755d0,FL-1579,3,6,5,4,3,3,2023-10-14,125,0
ff19f10e-547b-46ea-a35c-e696445aaa6e,c61938c0-7230-46d0-8dca-78b2e9459d8d,FL-1579,4,7,5,4,3,3,2023-10-13,125,1
3ff02da3-53d9-4d2c-aa46-ae2f1232e66d,b6d86369-e147-4279-bb27-dfb100fcdcb8,FL-1579,2,5,3,4,3,2,2023-10-14,125,0
d936dfa0-85d5-472e-a724-6db4b5338ae5,d5a60750-7c13-4699-98a8-d86cd126d4a5,FL-1579,2,5,4,5,2,3,2023-10-17,125,0
ea57a6f2-37b8-41bd-ac37-345cb9e87eab,43dd8886-d1fd-4114-b92b-ac6ae30ad28c,FL-1579,3,5,5,2,5,2,2023-10-14,125,0
23ec4e8e-a998-4ce4-865b-b298b4bcf6a6,c89462d3-8368-4c66-ae3f-fef2e60b7e35,FL-1579,3,8,5,3,3,4,2023-10-14,125,0
ba92b231-27a8-43dd-b90c-c63878a4d2d2,dc610d6f-4787-4405-aa37-b956d368ddd6,FL-1579,3,5,4,5,4,3,2023-10-17,125,0
502cf6d2-7e8f-4f5c-9d89-ad9abaab05a0,86b10c84-3ac6-4e01-8ccf-51fc0744f7c8,FL-1580,4,7,3,3,4,4,2023-06-23,0,0
ecaeaa07-e85e-4d63-b31b-3216125ae17d,f3ff3e3f-86a9-4fab-8999-f8d7d346dd0b,FL-1580,5,10,5,3,4,3,2023-06-21,0,1
6c58a749-1cab-4dad-82e1-b12dc04d52b1,39a6064e-0f0d-4664-b77b-0de790a42ebf,FL-1580,4,9,4,5,4,4,2023-06-22,0,1
7d25301c-a247-4572-bda0-79ef89b6bb9c,2a6bbf3c-d3e7-4d9f-b288-ea3af650b7b3,FL-1580,4,7,4,5,5,4,2023-06-20,0,1
ad5ab629-9103-4dce-bb30-e1aeaa806581,0342c0f8-dbc9-4f09-82e4-f3fec70a2acc,FL-1580,3,6,5,5,4,4,2023-06-23,0,0
4d570040-dd46-4113-8d7b-b39436c2034a,c0828159-8e97-440f-ada1-b5542c032644,FL-1580,4,10,5,3,3,4,2023-06-22,0,1
05f86b6c-1156-4b8f-ad19-03cad7b01098,5e870fba-cc45-4dc0-b8d8-154f7fc8fd6d,FL-1580,5,10,5,3,4,3,2023-06-23,0,1
2fbd268e-602a-44a3-86f0-4edc9331a0b6,0e0d568b-7cbb-48fd-8c5a-95c76c25768a,FL-1580,5,10,5,4,4,3,2023-06-24,0,1
5821588f-6cd6-471a-b7b5-85f68576ddd7,82530ec9-3833-48dc-ac39-2d3ac30a10e0,FL-1580,3,9,5,4,1,4,2023-06-23,0,0
cc489742-5ed3-4b4f-a810-46a32da3d518,a849c012-6037-46c9-8355-a41acb095ffa,FL-1581,4,7,4,4,4,3,2024-08-12,34,1
6a82bbda-535b-4ce6-85ab-5fdf55c5a4c4,93208a49-af5c-4d3c-88e3-73c7487b14cf,FL-1581,2,3,4,3,4,3,2024-08-11,34,0
ed37c15a-2db7-4916-80d1-1306cd48e8c9,c117b0ab-7307-4855-bb56-7f4fe57c393a,FL-1581,4,8,5,4,3,2,2024-08-10,34,1
d8d91e7d-659b-498a-9311-208bb82346a7,f815ce94-a719-45f8-b518-9d1ed6807132,FL-1581,5,10,4,3,4,3,2024-08-11,34,1
d94f4154-0bac-4b26-aa34-99488983b465,86b121d6-60d7-477b-bcd1-2fd4b312641b,FL-1581,4,5,5,1,5,3,2024-08-09,34,1
693053b2-89f8-42d0-bea3-4521b364768b,99000e2a-c49c-4b9b-9387-c54584eb2360,FL-1581,3,5,4,4,4,4,2024-08-09,34,0
30d7bef3-a110-483b-8f11-4482d75129d5,8606a1bf-e7bb-4bcf-841c-beefe180dec2,FL-1581,4,8,5,5,5,3,2024-08-11,34,1
487d4464-3c7c-44b3-8aac-3b06677f5d71,254a0e65-1376-4597-b0d9-c9adc0b3ef54,FL-1581,5,9,5,3,5,1,2024-08-13,34,1
459d9493-b167-4d81-b92b-65cd64ebda45,22ade1b2-046d-458e-b845-9069077189de,FL-1582,4,8,5,4,3,2,2024-07-31,0,1
2aa0976e-4e3f-44ab-9914-4c98aa7b6c56,faa9b958-b3c2-4257-8650-1214831b2ee5,FL-1582,4,8,4,4,3,3,2024-07-30,0,1
0af9dce9-3edb-4b2b-8aa6-7e061525a90e,82832aad-134e-4d33-82cf-34ee0bcc13b4,FL-1582,5,9,4,5,5,5,2024-08-02,0,1
0ca46411-3e03-4c13-9146-9f5c3d20129d,0e3bea84-8f6b-47e2-930f-02b273200bdc,FL-1582,4,7,4,3,2,3,2024-08-02,0,1
93634371-36a8-41d6-8e07-3a8887303333,83fa5815-0f2f-4be1-8df0-0ead8f84a7c8,FL-1582,3,6,4,3,4,3,2024-07-29,0,0
a9d726ae-f72c-4055-b259-3d4794dd5040,3617adad-dce8-43bb-a9bc-91b2b977bdfb,FL-1582,4,9,5,4,4,3,2024-07-29,0,1
61b8c7b5-0b01-482b-b451-d4c0a314796b,9aafa862-276c-48c8-9586-14dd2cf8eb2e,FL-1582,5,8,5,3,3,4,2024-08-01,0,1
2c11001e-6814-4451-b91d-5ebd2ecc216f,402f394c-c062-43bb-80c9-cb7b25778500,FL-1582,5,9,5,3,4,3,2024-07-30,0,1
69ee04e2-e16f-4989-a14c-b2093a3c81e2,6864d94a-275d-498e-a3a3-c9c0762eecf0,FL-1582,4,8,5,3,3,3,2024-07-30,0,1
fb214415-caab-4f48-833a-c31e868f6eb3,887adf7b-ac46-48ee-bf7b-7a8918bcbd93,FL-1582,4,9,4,3,5,3,2024-08-01,0,1
7a57e927-fb24-4d54-8210-298ad83d28b7,d3dd5ce9-3096-4999-9db6-87ccdf3c453a,FL-1583,3,5,5,3,3,5,2024-10-23,22,0
90272767-9fe8-42c5-ae5e-a9f073e15034,2b4f628e-e4ed-4393-b518-8128f67c8d61,FL-1583,5,10,5,4,4,4,2024-10-25,22,1
0a50f71d-232f-4e90-9a9f-27a2c5103041,71c0f41b-be66-4860-8d63-c783b19fcca7,FL-1583,5,10,3,3,3,5,2024-10-23,22,0
5a54eb9b-5c6a-4169-985a-3f9483791db3,43dd8886-d1fd-4114-b92b-ac6ae30ad28c,FL-1583,5,10,4,4,4,3,2024-10-25,22,1
a7e62b69-92ed-4361-a7b1-c98a059859db,38290843-5eab-4773-8e84-26acf658eb41,FL-1583,4,7,5,4,4,1,2024-10-25,22,1
e3190d31-ddc2-4d0a-a3f6-b4303c2ad913,64d62ca0-5fcb-4856-a5da-4e86daf20431,FL-1583,5,9,4,4,4,4,2024-10-26,22,1
fa1b2335-2cd1-4792-90e2-d8dc2be56cc1,1da05d00-c09a-4bf8-94b7-1f5842f783fe,FL-1584,5,8,5,4,5,4,2023-07-19,20,1
48b1ddcc-c32d-4069-a3cf-0d394921a8e4,43920254-bb9c-4815-8ef8-740957f59f4f,FL-1584,4,8,5,5,5,3,2023-07-20,20,1
c8890fe5-1f61-425f-978b-70a8927e3225,5fcf2f15-7771-47ad-a3e3-3aab708a2e8b,FL-1584,4,9,5,3,2,3,2023-07-18,20,1
6a8c8b54-5e1f-49c0-9449-205d6d46e217,46d8c5ef-1683-43e3-9cfb-56dad980f8a6,FL-1584,3,7,4,3,4,3,2023-07-19,20,0
dc184550-bded-415a-9790-d80144f744cc,40ab13ea-3de0-43fd-9db1-262c032bb9cc,FL-1584,5,8,5,4,4,5,2023-07-20,20,1
8ae96147-0201-4993-8985-4f2316d603fe,77f265d4-79e0-45ef-98a2-1aac32cdb3a3,FL-1584,5,10,4,4,4,2,2023-07-19,20,1
0f393a03-c58a-4cb7-8832-7fd922c4f5e6,645664a9-fbbe-4f31-9ebc-2a8fb8952089,FL-1585,2,6,5,4,3,3,2024-08-14,46,0
c3ebfa2b-fa05-4f2d-8511-c4295a90445d,8d870774-c281-4879-850d-20747895ff18,FL-1585,3,6,4,4,3,2,2024-08-18,46,0
9e600590-0485-424a-b5e7-58ecdf0dd5fd,55580ad1-08b5-41e9-87a0-e249ddf98b99,FL-1585,5,10,5,4,3,5,2024-08-15,46,1
7ef59f44-f939-4673-8143-f9995204853c,14abd00e-6d69-4c25-9a50-ad76424f1074,FL-1585,4,9,4,5,4,3,2024-08-15,46,1
81ab34d3-4003-4563-9878-c1bbfe907901,153eccf4-f8ee-4255-a828-8560645906b4,FL-1585,4,6,4,3,4,3,2024-08-17,46,1
5471db0c-b798-4948-aa6b-17cfd80084ac,7ad4ace3-40c2-4059-b5f7-3d22c5800ac3,FL-1585,2,4,4,4,1,5,2024-08-15,46,0
ab22cfd8-214e-48b3-99e7-3fb540ebdd20,27e4adfa-f39f-46ac-b9c3-5574598b46e0,FL-1585,5,10,3,3,4,1,2024-08-16,46,0
60530fa3-5918-4ebc-b4cb-1cff919093e6,6ccc361f-8c40-4c03-be42-0a3f66d30dac,FL-1585,4,7,5,5,3,4,2024-08-16,46,1
d8551634-4fff-4fe7-9fab-f587fa616837,1f0c18b8-d7ee-4946-b48a-53b7453f294a,FL-1586,4,7,3,3,5,4,2024-08-07,0,0
99993872-fbff-4249-8836-439d2d7a6751,2588e894-0318-467a-8b1d-4e56ca99d024,FL-1586,5,9,5,2,5,5,2024-08-11,0,1
0882a570-c226-4d7f-8a84-1c90931608d0,b55ede8d-e5e5-4231-ab86-140d69622a09,FL-1586,4,7,4,4,3,5,2024-08-09,0,1
5cb827f0-cb2f-4394-aac2-e27d93e15e0f,f9d9db26-5619-4017-8248-f1edf81abbce,FL-1586,5,10,4,4,5,4,2024-08-11,0,1
0cdb215f-1eb1-4301-bfc9-961f9f192e96,6a7e847b-7c76-4f53-a503-cb87b1e30f50,FL-1586,4,7,5,4,5,4,2024-08-07,0,1
df902148-f9d0-47a9-91a5-7b90c4a898aa,7d30ae5c-a5cf-4d9a-8351-d88005738071,FL-1587,3,5,5,3,4,4,2024-05-07,7,0
1efbd9f7-c048-4cb2-a71e-eeaadf262427,93bee634-5d99-494c-8b09-490aa2a68e60,FL-1587,5,10,5,5,5,2,2024-05-06,7,1
329d906b-a630-41d5-8f9e-6d340ba0f755,a4dcdeb6-7334-4c2f-ad95-e4edba56e4b3,FL-1587,3,7,4,5,3,3,2024-05-04,7,0
f5905625-39c6-4d17-9821-c75e4e14d39d,dff5772c-ecfa-4eeb-8d27-91706e348206,FL-1587,4,10,5,4,5,4,2024-05-06,7,1
ff718988-d8e5-4629-b644-84a50207d02d,8f9b57eb-28eb-4db5-9ccf-e259b10c8297,FL-1587,5,10,5,3,4,4,2024-05-05,7,1
2647f34a-c1ee-4f28-abbd-38f05b5a694c,8713a8a5-f337-4913-b789-620793e4df6f,FL-1587,5,9,5,5,3,4,2024-05-03,7,1
1b6a4d94-fa18-4728-b047-8924ac4303b9,844b39cc-f038-4249-a93a-a6b1f92664a5,FL-1587,3,6,4,5,5,3,2024-05-07,7,0
c70be12d-fecc-4a5f-8075-62f9ae7cc362,949579b2-fae5-425d-911a-a52f69194430,FL-1587,5,10,4,5,3,2,2024-05-07,7,1
9ba943f2-511b-40ca-9bee-9aef72ff1e35,2d05f2ad-8b69-4c13-b51d-81f0bfb3c7cd,FL-1587,5,10,5,4,4,3,2024-05-06,7,1
cdaa4fc1-78f8-49d0-a693-8c519771527d,985067f5-ca36-4ad0-8a67-5f88e6f1c135,FL-1587,5,10,5,4,5,3,2024-05-04,7,1
95f7a4b7-c443-433f-85ee-8b4126a498dd,202feb68-f9ef-4e4c-9a21-eb7b1784901c,FL-1588,3,5,5,3,4,4,2023-05-07,0,0
0669907e-f334-4d3c-a00f-92ffb120b46f,44826785-628f-433b-aca3-9fbda48c6e00,FL-1588,4,8,3,4,5,3,2023-05-07,0,0
b729ada1-5c1e-4f63-b393-4a1b2483e432,cc3c35aa-37c2-446e-9418-45dc255102c1,FL-1588,5,10,5,4,4,3,2023-05-05,0,1
21b65a37-315a-4efc-a493-cf36615ac7f2,a1a13ced-f3bc-443d-9430-271d67540600,FL-1588,2,4,5,5,5,4,2023-05-08,0,0
b752c6b4-63c0-489b-9fdc-ee1295bd7f0b,76c28381-c9b6-46ed-8ea1-aede637d0d8d,FL-1588,5,10,5,5,5,3,2023-05-07,0,1
313caa22-4d2d-417e-8b54-28bb2248e146,c748b990-2b3e-4d11-aab8-2caa530ee696,FL-1589,5,10,4,2,3,3,2023-07-08,10,1
54a01169-c411-4c7a-9f81-d1a8e766af68,5aa3a187-c7f3-4287-b228-b52bb1071e61,FL-1589,4,7,4,4,4,3,2023-07-08,10,1
acfc1059-c583-4ca0-93c4-6354dabb1247,244a5a0c-2187-4222-8af6-b08b9a233d93,FL-1589,5,10,5,4,4,4,2023-07-09,10,1
9ca3d031-6416-4698-8f1d-bebff390c4f3,a316ce8d-c855-4b23-937a-9d684e83453a,FL-1589,5,10,5,4,4,3,2023-07-06,10,1
98b00c5c-056d-4ed3-b3e5-96bf2fdecf83,d1b7c356-2c01-4bb3-9c99-a1d373c9f89f,FL-1589,3,5,4,4,3,2,2023-07-08,10,0
da6b851e-ef8b-4207-b4a2-c321a8007c5a,212958ab-3b80-4e04-95af-0cf2afee36fa,FL-1590,5,10,5,4,5,4,2023-08-01,48,1
ebdbff0d-7c38-4d49-9707-b439c961e738,1e8755c8-48b1-415d-9744-9434b1500328,FL-1590,4,8,5,3,3,4,2023-08-04,48,1
93ef6ba3-be8e-4041-915d-42eb06b56150,5956b51f-666f-4649-967f-727b18b77d4b,FL-1590,4,8,3,4,2,5,2023-07-31,48,0
1176edb9-03f0-496e-9a0e-ca3261ecda17,1d23463c-cb80-4e20-aced-ec3ab81d6af0,FL-1590,3,9,4,4,5,5,2023-07-31,48,0
ac8217f6-fc90-4014-9ee1-1362591d2875,1f722ccf-26c6-450e-b05b-b178b0ff6e18,FL-1590,4,9,4,4,2,3,2023-08-04,48,1
1f7df988-edd6-4fe0-b51f-dc3880e5aa67,c172ff28-5187-4b6e-888a-1d2221113689,FL-1590,3,7,5,4,5,2,2023-08-04,48,0
57577252-0c3d-4ba2-b4e5-5cac392f8dc9,617e6193-5e73-4d69-8e1f-6329c181753b,FL-1590,5,10,5,5,3,3,2023-08-02,48,1
f937878b-1980-4264-8f2f-57c5d9eb97a7,f201c1b6-fd5f-491a-9085-c63c9eae2081,FL-1591,4,9,3,4,5,3,2024-04-03,158,0
79e6c247-2557-498b-bc43-82b6cc1474d3,5466ab83-f8d0-431a-ad4b-1a2d96707e22,FL-1591,4,6,4,3,4,2,2024-04-03,158,1
1f9efcaa-e123-466e-9927-fbe4b6fbb363,19dd7edf-6d1a-4e44-8002-761f11a8ea50,FL-1591,3,5,5,3,3,2,2024-04-03,158,0
d67d97ef-6e69-434f-95e8-67a9c1403621,769df54a-4e86-4086-a79b-fda9d56190f0,FL-1591,2,5,4,4,3,2,2024-03-31,158,0
c7f3365b-8cf5-425b-ab84-8493a5bae338,7d144c70-1aa7-4aeb-941e-71825412e92f,FL-1591,2,5,5,4,4,2,2024-03-31,158,0
09e1c74f-71ed-4f79-8d5e-4e56e20caf78,c7a68205-aec2-4378-a728-fbaa8edc386a,FL-1591,2,3,5,3,3,2,2024-04-02,158,0
ea3333e9-7c9b-43a2-995c-2e71fd78f903,40ab13ea-3de0-43fd-9db1-262c032bb9cc,FL-1592,3,8,4,3,4,3,2024-02-19,25,0
7ec6533e-ee69-49e3-8bab-99d92c136755,67232ebc-848a-4e74-90cf-3c45d9a1e5d0,FL-1592,5,10,3,3,4,3,2024-02-19,25,0
128a0e9f-be96-46c3-935f-d22e751f8f86,7d1596c4-ed8e-435e-a297-afbb1f853ed5,FL-1592,4,8,5,3,2,5,2024-02-21,25,1
97009512-3da3-4fa0-b34e-601d9aeef2d2,c61acf0b-b02b-432c-8713-697867138c0b,FL-1592,3,8,4,3,3,3,2024-02-19,25,0
d2a2b72d-2772-44a9-9932-2406761e121b,1bffc901-d125-466b-909c-a84f1a8c7967,FL-1592,5,10,4,5,3,4,2024-02-20,25,1
