passenger_id,age_group,gender,nationality,language_preference,travel_persona
78049470-4444-4e65-8596-bc172b70fda4,23-30,F,New Zealand,EN,VFR
0d50d354-a7ba-4b1e-8bd3-5c1f25b39fd9,16-22,F,Australia,EN,Business
8c102358-c220-4e8c-9bea-26ea1df203d0,61+,M,Australia,EN,Business
f70eee8c-68db-476b-9040-e680a3e6ead1,61+,M,USA,FJ,Leisure
c71e5d21-b973-408b-8c61-9e30f4762600,23-30,F,New Zealand,FJ,Business
1da64a49-e9cf-47e7-a3e9-c06f03c17283,23-30,M,New Zealand,EN,VFR
f7e9870d-4bee-4607-b333-7f7aba9c8435,16-22,F,New Zealand,EN,Leisure
029f4c32-5d06-427e-9a8d-94955b932ecd,61+,M,Fiji,EN,Business
34fbc55e-3c79-42d0-a505-d5ef751af34a,23-30,M,Rest of Pacific,EN,VFR
729d2f98-fbb3-4077-b051-ecc2c6abc228,23-30,F,Fiji,FJ,Leisure
38374549-dc53-4ee5-bb32-579d0b9de069,16-22,F,Australia,EN,Business
ef40b387-0421-4bd7-a91c-f3564bd0791f,16-22,F,New Zealand,EN,Leisure
f6e53351-27b3-4712-bd6f-ac96320ac667,46-60,M,Australia,EN,Leisure
160ee096-d4cc-46bd-ae11-562e6c581a4b,31-45,M,Singapore,EN,Business
c7cd6209-3a57-4fad-b5cf-947124985e7d,46-60,M,Japan,EN,Leisure
061682be-0b69-4adf-b315-f3d47f2a2751,16-22,F,Fiji,EN,Leisure
c718c9e7-6334-430e-b586-598fe45e0be1,23-30,Non-Binary,Fiji,EN,VFR
3262cd8c-7038-4561-bc96-9ce2d5df031d,16-22,M,Singapore,EN,VFR
1146793c-caee-4951-ae5d-5a3825cc2fb3,61+,M,Singapore,FJ,Leisure
8e83941a-f6d5-467f-a12b-46924d9ba64f,23-30,M,Australia,HI,Leisure
9144e81b-38f3-412b-a5cd-94c1d85c85c3,46-60,M,Australia,EN,Business
6e0ca35a-7798-48da-b3ee-15b4d19d87dc,46-60,F,Fiji,FJ,Business
b49216bf-dc5e-4950-b920-7277d1af6539,46-60,M,Australia,EN,VFR
6bf667cd-59eb-4879-9afc-a288441427d0,23-30,F,Australia,EN,Leisure
e0a6ed50-259c-4281-938b-64ab47ae0792,31-45,F,Japan,FJ,Leisure
212cb1df-acb4-4e8a-ae2b-0f52523f34af,31-45,F,Fiji,EN,Business
c450219a-9004-446e-91dc-98e13fdad53b,31-45,M,Australia,FJ,VFR
e8224751-8a95-45cc-b78e-9605a14e8c18,16-22,M,Fiji,EN,VFR
0ee035f0-7c14-4e87-a519-7d23d4d7e3af,16-22,F,USA,FJ,Leisure
7770cb7e-1013-45f7-b205-5be36fdbd99b,61+,M,Fiji,EN,VFR
2e612ae0-96dd-4a12-b82e-cf3a223f35bb,23-30,M,Australia,EN,VFR
47999aa2-4125-437f-8d1d-2cfbf8f41e81,61+,M,New Zealand,EN,Leisure
2bd675be-a199-4826-a1eb-856d9ac6c41a,16-22,F,USA,EN,VFR
7bf222de-9b6d-4bef-8f83-6ebae65c4d34,23-30,M,Australia,HI,Leisure
750c4ad5-1915-4aa4-bc29-7bc279b29ed0,46-60,F,USA,EN,VFR
729a30d7-dea4-4542-8512-841e851e2cc4,23-30,M,Australia,EN,VFR
5ae6004d-d9e1-44c7-9f6b-960f12099239,16-22,M,USA,HI,Business
bc529c9b-7b57-4287-962e-9e88878396aa,46-60,F,Fiji,EN,Leisure
7d3470b3-6311-4fba-a630-e92249d36b73,46-60,F,Other,HI,VFR
89b29c4a-9df9-4712-a086-c3415a89eeb2,23-30,F,Fiji,FJ,VFR
815e5df0-1b3f-4c9d-bce0-523937779720,31-45,M,Rest of Pacific,EN,Business
b308b21b-cfdf-4830-b821-c6bd984c8418,16-22,F,Rest of Pacific,EN,VFR
0a7531fd-0c05-4351-9464-0163df5b14c0,16-22,F,Australia,FJ,Business
62b3e188-78b3-4808-a622-a78681201f60,31-45,F,Australia,EN,Business
dd3f700f-f8c8-4fe2-85a2-59bb6de9c86b,61+,M,Australia,HI,Business
a291877b-adc9-4f04-b339-9272a801fbaf,61+,F,Fiji,EN,Leisure
f1443a0c-9c27-4978-ba87-16ed4a2cb97d,16-22,M,Fiji,EN,Leisure
a0368396-7a03-4ddd-a1aa-5e4a1f10e4e2,31-45,M,Fiji,EN,Leisure
17155ec5-18d6-4a7a-9da8-919b83cd03df,31-45,F,New Zealand,FJ,Leisure
b74be07d-066d-4131-8f01-54150df15772,46-60,F,New Zealand,FJ,Leisure
96b73b5f-efca-4877-9486-7b749f0fb17e,61+,Non-Binary,Singapore,FJ,Leisure
82832aad-134e-4d33-82cf-34ee0bcc13b4,61+,M,Australia,EN,VFR
2fbab54d-7bc1-4d81-bd92-4a027d078e4f,46-60,M,Australia,EN,Leisure
82c72b21-acc6-43d9-8e22-27cf259161db,23-30,M,USA,EN,Leisure
e03186c6-e5e2-4b53-a162-1a2e481418cf,61+,M,Fiji,EN,Business
efa70350-3377-46ff-953a-7e7b941c528c,46-60,F,USA,FJ,Leisure
b5e71b47-5baf-48ca-8dec-a86496662c15,31-45,F,Singapore,HI,Leisure
f291e833-f956-41c5-a27a-e33ab7079ba7,23-30,F,Singapore,FJ,Leisure
035a292f-c78c-4aef-a170-54fcbb7c7993,16-22,F,Rest of Pacific,FJ,Business
51b6a9a8-13af-4b2c-8071-dc1f1e843331,31-45,F,Fiji,EN,Leisure
c4864710-3adb-4690-9e32-ba5e4a18f7c2,23-30,F,Australia,EN,Business
1c6e57d6-b298-4d3a-8931-dc74ea914f33,46-60,F,New Zealand,HI,VFR
801e8a7f-af3b-40b9-ae1c-62889b4d401b,31-45,M,Fiji,EN,Leisure
46275b27-fdc5-4481-91ff-8a36b0422255,23-30,F,Hong Kong,FJ,Leisure
b3ee7189-5dee-482e-aaeb-dd54493a748e,16-22,M,New Zealand,EN,Leisure
bf07cb93-e2ed-4468-b3a3-e542d4e98d3f,31-45,F,Hong Kong,EN,VFR
0ea3661d-b506-4567-8d4f-e09f17e46867,31-45,M,USA,EN,Leisure
8e5b89ff-a59e-4a37-9f66-d93199f1f843,61+,F,Fiji,FJ,Leisure
93cbf924-6bef-4a4b-a1af-9bbe1ed53993,23-30,M,Australia,EN,Business
8a845764-28f6-4f08-ab6e-095bf66876ed,23-30,M,New Zealand,FJ,VFR
74695698-e6ec-46f5-9fbf-f5468d39ceb5,61+,F,Hong Kong,EN,Leisure
c0038821-969b-4d3e-b7dd-3f6a6b77f433,46-60,M,Australia,EN,Business
821a09fb-049d-40ba-b9c1-2f2db522fa9c,46-60,M,Australia,FJ,Leisure
742e3c95-4fbf-4b9b-80dd-8278aca11b5d,61+,M,Australia,FJ,Leisure
4ef14c90-189f-42ce-b630-a0c74bf02e36,31-45,M,Fiji,FJ,Business
87a9cfd9-e900-4dd5-bb15-6961e7eb94ce,16-22,F,Australia,EN,Leisure
62b32296-5e6d-497a-ba9c-d3649d8d9c9b,46-60,M,Australia,EN,Business
4a38ad5e-cf03-4751-ad71-e5398a814944,16-22,F,Fiji,FJ,Leisure
2744f322-9642-4f38-ba28-33bbcee7ad67,23-30,M,Fiji,EN,Leisure
c4b4f7be-6307-4ede-893e-1e20ad7ca21f,23-30,M,Rest of Pacific,FJ,Leisure
047f3c31-71d0-4636-b66b-e8a8d4e28401,46-60,F,USA,FJ,VFR
f6cf071e-e213-4376-bcec-6df925cf7b2d,31-45,M,Australia,EN,Business
71861d7d-078d-4ff4-8773-f9d236cbef40,23-30,F,New Zealand,HI,VFR
1aab2555-0d55-4692-8b2e-75e6309ec95f,16-22,F,Singapore,HI,Leisure
d8c09b50-4f9d-4c35-be9f-dd708349e5fe,31-45,M,Fiji,FJ,Business
031f549b-c340-4251-b78a-9d55c0f9a718,46-60,F,Australia,EN,VFR
e4111a06-99e8-4c4e-80ea-2731f63c9bb0,23-30,M,Fiji,EN,Leisure
88ac8df3-94c5-4025-9216-ebf6e18b9cca,46-60,F,Fiji,EN,Leisure
d077c589-2ae5-47d1-a3b8-8ba61b257087,31-45,F,Fiji,FJ,VFR
c01d9692-25b3-4766-8341-9304184c012c,31-45,M,Japan,FJ,Leisure
563f14c2-d9ba-4a9a-b34a-4ee02fae6d78,31-45,M,Rest of Pacific,FJ,Leisure
ca6f2383-9a23-41e7-ba10-11966e5f3cff,61+,M,Singapore,FJ,VFR
2694092a-7ddc-4e77-a86e-751dac5288ab,61+,M,USA,EN,Leisure
c07e47be-8fed-4d8b-bee1-563e4ef216e6,16-22,F,Rest of Pacific,EN,Leisure
502c47bb-f819-4251-a73d-fb87782c6f95,31-45,F,Fiji,FJ,VFR
318e56a5-db2e-44ba-9fb8-e8a6f3a806a9,31-45,M,Other,FJ,VFR
b195586b-313b-42dc-8523-3ae853b9e179,23-30,F,Japan,EN,Leisure
f129cc64-2aa2-4e98-9694-0213c6c5b0e0,16-22,F,Australia,EN,VFR
c05c125a-a613-48ac-8eb5-b2b11c9b1eda,16-22,F,Australia,FJ,Business
8a5ead85-6007-4508-a531-68a66267b01a,46-60,F,Singapore,EN,Leisure
cbd3de12-c8ec-4f6c-87e6-aee11e82e953,31-45,M,Fiji,EN,VFR
48762e4e-4d85-468f-942b-8a5c16df69d7,23-30,F,New Zealand,FJ,Leisure
1497ba0d-5a5a-44ae-bf9e-35dff88f96f1,46-60,M,Japan,EN,Leisure
e5b000bb-2873-4444-8a09-5c2765921529,61+,F,Fiji,FJ,Leisure
b971c4aa-a9a4-477e-977b-2f891a14a56f,31-45,M,Australia,EN,Leisure
1532a089-c8c3-4d49-bfa1-9dd13ccaa16e,16-22,F,Japan,HI,Leisure
766f0c05-3c13-41ff-af01-daa08a209bd0,31-45,M,Fiji,HI,VFR
22b0e003-9408-4c00-a0d7-e7330527b928,31-45,M,USA,EN,Leisure
93773aa6-856a-4a6d-83e8-99a924af7e56,61+,M,Fiji,EN,Leisure
a2ae09ca-607a-4de9-89ac-1ed7cd157673,23-30,F,Australia,EN,Leisure
342d9e70-a441-40d0-85d5-1f42209da9b0,23-30,M,Fiji,EN,Business
522c5e78-d152-40e3-946c-f1ee052a1def,23-30,M,Fiji,EN,Business
07df0d77-1506-4a1b-ab7d-f9da54bd4e44,46-60,F,Australia,EN,Leisure
eff3d8da-9520-4793-89f2-19e424013d63,23-30,F,Australia,EN,Business
3c523762-d954-45e4-a100-db4f0f2fad0d,46-60,F,Fiji,EN,Leisure
315d030a-b0dd-4cd5-a75c-9dec84ce7b01,61+,F,USA,EN,VFR
e69b1cfb-eede-473b-8b33-6db9362e3282,31-45,M,Singapore,FJ,Leisure
36139e2f-6d0d-4a9a-acbd-9f7e55cbf4ac,46-60,F,Australia,EN,Leisure
f8ff5f5f-4e4d-450b-bbd2-c7ff13303607,61+,F,Australia,EN,VFR
b25a75fe-bfb7-49b3-93c2-7b085a866323,46-60,M,Australia,EN,Leisure
444544e2-3a34-44a9-b0f6-5d2dc1cd4a73,61+,M,Australia,HI,VFR
75a3265d-8f60-4c97-98eb-2f459f6397c1,23-30,M,Australia,EN,Business
21d12e2c-5128-42a4-92c1-e064015e8c8a,23-30,M,Australia,FJ,Leisure
fc5c11a6-460d-483e-a322-e604459a7605,61+,M,Japan,FJ,Leisure
8dcf086e-f354-4efd-a30b-d9a6d533d321,16-22,F,Australia,FJ,Leisure
ee2b2447-5195-400c-b4bb-bd3d8f2e2679,61+,F,Rest of Pacific,HI,VFR
8e598743-6db2-4d26-a832-24a2fd14f2da,46-60,F,Fiji,EN,Business
dd9ccd5d-eeeb-4415-83cd-070094bde150,61+,F,Australia,HI,VFR
afb262aa-82cf-4efb-a3e9-dd8d2fab73e3,31-45,Non-Binary,Japan,EN,Leisure
f0cf3018-69a9-4852-9cd4-36c6ed730bd5,16-22,M,Australia,FJ,VFR
72ec7e53-69cc-4463-9ff8-919a7af37826,61+,F,New Zealand,EN,Leisure
499e4d52-1047-483d-a72b-fc58cb80cb63,16-22,M,Fiji,EN,Leisure
49fc1b37-ee7c-47ea-9f4f-ee6c1fb53f27,16-22,M,Australia,FJ,Leisure
e7b3ec88-853b-492f-93b5-516ff8ed3411,61+,F,Fiji,HI,Leisure
fbef0dc4-c4b1-4b3a-a09c-eb63db125342,61+,F,USA,EN,VFR
58efc0c8-8f33-4548-beb0-69d6678a18a6,23-30,M,Fiji,EN,Business
8ac75090-9dd8-4a61-a458-464241c27dae,61+,M,Australia,EN,Business
820e35ca-63c4-43a4-a00e-6ad90ee78a6c,61+,M,New Zealand,FJ,Leisure
35cd4711-a31f-46bc-9d8f-086fe6551b6e,23-30,M,USA,EN,Leisure
7fd6f8a3-ec05-4bea-a7bd-08410803e28e,23-30,M,New Zealand,HI,Business
7ea41458-1e6a-4ced-98bb-e2374c013e8d,31-45,M,Fiji,FJ,Leisure
b462d85e-7f8c-4aa9-bfd9-ab124430320d,61+,Non-Binary,Rest of Pacific,EN,VFR
f0963ccb-bc2f-4fdf-b874-42fd28b9719c,46-60,M,Singapore,EN,Leisure
19a38aca-0582-47ac-9729-bfd049773d9f,16-22,F,USA,EN,Business
f7ed030f-af08-482b-a8bd-7e3dde81be26,23-30,M,Australia,EN,Leisure
18e40675-39f3-45e9-a640-87061adac8e8,61+,M,Australia,EN,Leisure
90b352af-e85e-4a83-9a1f-4bc2d0cf1192,46-60,M,Rest of Pacific,EN,VFR
b10b26f1-06d3-48c9-b727-b90220d3aff6,16-22,F,New Zealand,FJ,VFR
67832b27-ac92-4e84-8db2-4e10e3b96764,61+,M,Fiji,FJ,Business
6df895bc-e898-4cd2-b9b9-47c5c324899e,46-60,F,Australia,FJ,Business
8618f30a-b8bd-4093-92f8-381c1ca827a4,16-22,M,Australia,FJ,VFR
2362ae12-a215-4f44-86df-44fbd65f94ba,46-60,F,Singapore,EN,Leisure
75fde9d8-96b5-4d0d-835e-95530eff93e1,23-30,M,Australia,EN,Leisure
2a6bec47-22c5-4796-a9e5-cd475096f87f,61+,F,USA,EN,Leisure
ad0ffb9a-b86a-4969-bb55-45730eac365d,46-60,M,Fiji,EN,Leisure
3113d6a8-e47a-4df5-b526-b147d11a96c6,46-60,F,Singapore,EN,Leisure
de86e66f-e257-4646-9643-a3b66c5548ce,61+,M,USA,EN,Leisure
20ea320e-665d-46cf-a6a2-4c8386474b52,16-22,F,Fiji,EN,Leisure
ae85a624-073a-4787-993c-695adda44669,61+,F,Australia,EN,Leisure
67939f0c-8bff-466a-b6d4-a920e0d70754,46-60,M,USA,EN,Leisure
acc6a523-fad4-4fed-98df-a05342dea080,31-45,F,USA,FJ,Leisure
8b5d4332-2e70-4546-ac96-bcec367d1796,16-22,M,USA,FJ,Leisure
030585b3-6cae-470a-a4e6-ac18772e94b8,46-60,F,Australia,HI,VFR
7756cfea-28eb-4e9d-bea9-6f9b8c7477bb,31-45,F,Rest of Pacific,FJ,Leisure
d398ae84-7baf-44c0-b8a7-492b4ba6f77c,16-22,M,Australia,EN,VFR
546fc1b6-965e-4413-93b0-269edcdf5ae1,23-30,M,Australia,EN,VFR
86527300-032d-4cad-88b6-f81d6236e8a4,61+,M,Fiji,EN,Business
7a0052d1-61d0-4613-bd10-e74eb4d781cc,16-22,M,New Zealand,EN,Leisure
97e15d7b-a34d-43b0-b684-5035cbf029bc,16-22,F,Australia,EN,Leisure
0e7dda16-94df-442f-9887-e1ac40fc9b01,46-60,F,Fiji,EN,Leisure
9b52027f-8984-4655-944e-737f7d34fff7,31-45,M,New Zealand,FJ,Business
25b30435-34ec-4b10-a557-6142de735420,16-22,F,Australia,EN,Leisure
1130bd3e-6966-4101-a314-5eee00d82439,61+,M,Australia,EN,Business
6b75d572-9a7e-44ec-8bad-cad24a793f36,16-22,F,Australia,FJ,VFR
fdeadfd5-bca4-43c5-99d7-e9b4bdaa4722,16-22,F,Australia,EN,Leisure
337c9b9a-e512-4122-b229-118256890f79,46-60,M,USA,EN,Leisure
bcac948d-7e41-473c-9468-19cc9a8d88ea,16-22,F,USA,EN,Business
d2cdb691-d62d-4d20-8be2-4a786bae6b59,31-45,M,Australia,EN,Business
5a76fd3e-c044-4392-b47a-e0e15ee1ce68,46-60,F,Australia,EN,Leisure
c17bb703-3812-49e9-add2-5dd3194c3d17,23-30,F,Australia,EN,VFR
916e3d61-b6c2-4b46-a9ea-3cb88c02ec2e,23-30,F,Fiji,EN,Leisure
eacf02f5-6ead-4698-bda4-c9d60d4e3ed2,46-60,M,Singapore,HI,Leisure
f9940f93-e8fb-4633-8911-0a94c1511a38,31-45,M,Singapore,EN,Business
65a37bd2-7497-490e-8b5d-01d04834fe6f,46-60,M,USA,EN,VFR
888052c7-b9ee-4576-99b6-a9029533350c,46-60,F,Australia,FJ,VFR
3580d10d-7770-4f27-a04c-0493ab79249e,46-60,M,Australia,EN,Leisure
bbbe2adc-6325-48a1-9102-39db035b0d2e,46-60,M,New Zealand,EN,VFR
318094fb-bbd9-4803-bfaf-5f9f3d922641,16-22,M,Australia,EN,Leisure
7e5a7321-6aad-438c-8435-32371beccf34,61+,M,Australia,EN,VFR
a0d2cf31-0f95-4b02-9962-b9f4ee53f6e1,23-30,F,Fiji,FJ,VFR
9ef80649-8dd4-464e-a188-0e6db0d4dede,31-45,M,Rest of Pacific,FJ,Leisure
55e8b1b9-98cf-41d5-9e66-788b9cdbcab9,16-22,M,Australia,EN,VFR
c0cabf7e-b35a-4d8e-9dd0-f8abce270a5d,23-30,M,USA,FJ,Business
c8aa320e-8d43-4afe-b29e-4fe89e08dff1,61+,F,Australia,EN,Business
2452db7c-434e-47d0-8685-117f4ceac7b3,46-60,M,Australia,FJ,Business
1a517f4f-e4b3-4116-9c55-2509688e6f82,61+,M,New Zealand,FJ,Leisure
a3b7c4a4-e8f9-4f40-9932-197d472b17d8,23-30,M,Rest of Pacific,EN,Leisure
c6ba339c-ce2f-40c3-ab58-f75ea3a300eb,23-30,F,USA,EN,Leisure
e5637187-63bd-429a-954b-fa8db9571812,16-22,M,Other,EN,Business
745fe001-2b98-4d94-b42d-59234400c4c0,16-22,F,Australia,HI,VFR
0221fb16-cd65-45e9-9a9b-7a62067475cf,31-45,F,Australia,FJ,VFR
0bff351c-37c7-406c-b803-77aa865cb3e3,46-60,Non-Binary,Australia,FJ,Leisure
99000e2a-c49c-4b9b-9387-c54584eb2360,61+,M,Fiji,FJ,Leisure
32e68d1b-d290-4c5a-8a3b-569b2bfc7dc1,46-60,F,Other,EN,Business
f815ce94-a719-45f8-b518-9d1ed6807132,61+,M,Fiji,FJ,VFR
05ff3f12-e2f8-4b67-b157-43066f172f31,46-60,F,USA,EN,Leisure
974c5b43-d6ba-4b0b-9433-540a83e940ae,23-30,F,Australia,EN,Business
940c9cc9-d506-46cd-ac0c-404bfa508c4e,23-30,M,Australia,EN,Business
ebfd21c4-1bb1-4207-9fef-e8a2963c2101,46-60,F,New Zealand,EN,VFR
d9299281-f77d-4e7a-8f58-f2731f2823bd,31-45,F,Australia,EN,Business
f24c3ebb-969f-4e5c-91c4-8e339b8929cd,23-30,F,USA,FJ,Business
5dea5816-9fb4-4d0c-ad5a-90ca0f4d4c38,31-45,Non-Binary,Fiji,EN,VFR
1b26b501-b99f-4c0e-8193-b265a13dc02a,23-30,M,USA,HI,Business
4aae44de-94e1-432c-ae37-479367284fa7,16-22,F,Fiji,EN,Leisure
40f84cec-0afb-4117-87cb-36101c66a95f,16-22,F,USA,FJ,Leisure
e9760653-1966-448f-9d9b-e437202e407c,46-60,F,USA,EN,Business
08a8c6d7-16ad-4850-bc06-46b052838bad,61+,F,New Zealand,EN,VFR
92e2a806-fa8d-4cee-b31a-3f1cce6f46f6,16-22,M,Other,EN,Leisure
d1cae8f8-301d-4028-82ff-84a3b493f8fb,23-30,F,Australia,FJ,VFR
0f7e7073-2a10-4494-8669-6a27694ad550,23-30,F,Other,EN,VFR
f2b3a606-a08f-498f-b24c-d98f2ed4b6dd,16-22,M,Fiji,FJ,Leisure
4b795c5a-1866-4392-9032-001228dc8ff5,16-22,F,Fiji,FJ,VFR
3df53916-17e7-40a0-9d3c-709bfd604f91,61+,M,New Zealand,FJ,Leisure
ea561572-a4d5-4ee7-adc2-af537c30ed8c,16-22,M,New Zealand,EN,Leisure
329d212b-0180-41b3-b009-6532563b658b,46-60,F,Fiji,HI,VFR
9e4fb20f-0f3e-4d0c-ae9c-d7a89512d251,61+,F,Australia,EN,Leisure
4444e5f8-9713-485c-8dd5-587758ecd028,16-22,F,Australia,EN,Business
296389e0-65e6-4ddf-952d-0c38071a3318,23-30,M,Australia,EN,Leisure
8859ca7e-5c82-4a7a-b437-60b25d787a19,16-22,M,Fiji,FJ,Business
e0a84654-c8af-4e26-ac98-7de0c4785948,46-60,M,New Zealand,EN,VFR
9cc3909f-5916-4c0a-9a6d-fba1787c7085,46-60,M,New Zealand,FJ,VFR
56853c7d-3ffc-496c-9e8e-8033957695d4,23-30,M,Australia,FJ,Leisure
4e5c382e-8b8f-414f-8f9c-ad4f97e4776f,61+,F,USA,FJ,Leisure
16ec1139-c402-48f5-ba8b-4e6022434c45,23-30,F,New Zealand,FJ,Leisure
78a750bf-9803-4d67-b416-f54f1ef980ad,16-22,M,Fiji,EN,Business
4f8875cd-3a4d-488e-a291-8490c7670046,23-30,F,Fiji,FJ,Leisure
3287ef2d-11ab-4248-bc82-c6391e7b9b34,61+,M,Australia,EN,VFR
cbdf0e81-3a78-423e-bce1-d4d05df6e4cf,31-45,M,New Zealand,EN,VFR
39c634f6-316b-41a0-9a60-d0a07b57944f,23-30,M,Australia,EN,Leisure
e6fd996c-04a0-424a-bbab-46620d0d9eed,61+,M,Japan,FJ,Business
a442ded0-623a-4311-a04e-6f82b4c71be6,31-45,F,Australia,EN,VFR
fc664bd9-083a-46f4-8663-77cb64b73943,61+,F,Japan,FJ,Leisure
df7db78b-80bf-4b7e-81c3-8ce9102fc7de,61+,M,Australia,EN,Leisure
339705fe-3e90-4abc-a402-8a6e829ab9a6,31-45,M,New Zealand,FJ,VFR
aace1378-d988-4386-8c54-41da6259be36,23-30,F,Australia,EN,Business
bfb816df-63fe-4517-8054-9f55ace32eba,31-45,M,Australia,EN,Leisure
5f8f27e2-a8b2-42c2-8180-59c53de009db,23-30,F,Fiji,EN,Business
8cd9aaef-ceff-40bd-930c-277c65b2b48d,61+,M,Australia,EN,Leisure
c9f1ecc4-5e2f-4666-ae93-67ea9d5f13ee,23-30,F,USA,FJ,Leisure
fdf3bfab-f389-4524-b396-4102816671c5,46-60,F,New Zealand,EN,Business
8ae1f308-6306-456f-a044-40a3398dbeae,31-45,F,New Zealand,FJ,Leisure
01f556af-e080-42b6-9bd0-92d938af16b1,31-45,F,Australia,EN,VFR
40f5b38a-7abd-4acf-971f-4c31b3bdc88f,16-22,F,Australia,EN,Leisure
d7a67941-dea0-4255-83d1-e23900eb7c5d,61+,F,Singapore,HI,Business
bdd671c5-46e2-45ba-ba61-615ba0afc184,61+,M,New Zealand,EN,VFR
dbc8b226-a9c8-4365-8c16-7dc3bfe30a56,23-30,F,New Zealand,EN,Leisure
0a76a111-a5f4-4195-b897-4980860c303e,46-60,M,Singapore,EN,Leisure
8bce20aa-3e36-4470-9b2b-633558ad8910,61+,M,Singapore,EN,VFR
7b56d455-4068-434d-a7b8-4f0a5c496b19,46-60,F,Rest of Pacific,EN,Leisure
407ce50a-607d-4425-a7a7-f3a297b63e7e,16-22,M,Australia,EN,Business
9a0a0cce-66da-4751-9d2f-e913301ef545,31-45,M,Japan,EN,Business
60ccc9ba-4a1c-41c0-9e65-3b25f141f355,46-60,F,USA,FJ,VFR
92e65b5c-7f2b-4898-af60-8448e5c5a57c,61+,F,Australia,EN,Leisure
b8442c9e-4af0-4d94-8c65-164483c95b99,31-45,M,Australia,EN,Leisure
ca6d2df9-03ff-44f0-bb5a-990ba83c53e5,46-60,M,Australia,HI,Leisure
c23de86f-a2d3-4c52-b759-01e4e21c8af7,46-60,F,Australia,HI,VFR
7d6f99df-eca5-44be-b07c-8513fa854827,23-30,F,New Zealand,EN,VFR
e4ba3176-4d81-4c1e-ac28-975dfde98f3e,31-45,F,Japan,FJ,Leisure
43cc215b-1a0b-4758-af3c-3bf84d715839,46-60,F,Australia,EN,Leisure
d825e45f-bcc0-4801-86fa-1b7defbf4a60,23-30,F,Australia,EN,Business
4720a978-8b6e-48c0-808b-3296cb95dc20,61+,F,New Zealand,EN,Leisure
fd274499-fba4-4bda-937e-72e177b6bd8e,46-60,F,Other,FJ,Leisure
32f37a4b-be00-488f-9468-161c2f63a270,23-30,F,Fiji,EN,Leisure
eac47bf1-7c31-4294-92c5-5ed683744f5a,23-30,M,USA,EN,Leisure
fc6f3c76-f47b-4d45-9248-4cf88d7295c6,31-45,M,Australia,EN,Leisure
c6879ae0-ef61-4af9-9ebb-23cfeea6d988,23-30,M,New Zealand,FJ,VFR
4226200d-1e77-4a04-ba85-a8cb582d2dde,46-60,F,Japan,HI,VFR
0131abb1-677b-4c05-a7b3-cf4110fa53fe,16-22,F,Australia,HI,Leisure
ca56e3ab-737c-4bbf-a7c2-ec6066c49f63,61+,M,Fiji,EN,VFR
c301649c-f018-4ea0-97ec-73fd97fbb799,46-60,F,New Zealand,FJ,Leisure
0fdf5f6e-a943-469c-b309-ae18aa1b11cb,46-60,M,New Zealand,FJ,Leisure
ec3a620b-b731-4ff1-9151-e2e9fb087c35,61+,F,Australia,EN,Leisure
206d7dca-9901-41cc-995c-8a24d401ffbd,61+,M,Singapore,FJ,Leisure
e7c4ca6d-863a-404c-b4f6-32d12b95b6e3,23-30,F,USA,EN,Leisure
6b7192a5-60bf-471d-8969-9548d15d43da,46-60,Non-Binary,New Zealand,HI,Leisure
68de67f5-f5cc-448f-9ef4-9ce1e08427cd,23-30,F,Australia,EN,Business
bb015f25-88d4-4b09-99be-6bc3f4786e4a,31-45,M,Australia,EN,Leisure
3e45c870-2672-4909-a3b4-15edc8b8e942,23-30,F,Fiji,EN,Leisure
9b167cc8-228c-4d4e-a133-95a2e269a32f,31-45,M,New Zealand,EN,VFR
24721673-fd56-48b9-8c23-fe57e00e35b6,16-22,M,Australia,FJ,VFR
23fa7bcf-22a6-4c9a-a3d1-b54be99aaf2c,46-60,M,Singapore,EN,VFR
4dcd53e9-ad9b-4d55-95bc-b194ceeea678,31-45,F,New Zealand,HI,Leisure
0bb0151f-08e7-40ce-a253-b5e250cf5dff,16-22,F,Fiji,EN,Leisure
a36d78b8-3cb2-4b2a-abb3-1874041035b8,61+,M,New Zealand,EN,Business
b50cb3cf-b2ff-4350-b119-dfd1bf7f0ceb,23-30,M,Fiji,HI,Leisure
920841e6-e60d-4a56-a8a2-aa6fa7656223,16-22,F,USA,FJ,Business
21b8d5b2-8811-48fa-bebb-a178c712e7c0,31-45,F,Fiji,FJ,Leisure
a05ef19c-2127-4682-97b9-9295b5150c96,46-60,M,Australia,FJ,Leisure
8393aebe-5a56-414e-bbf4-e46c87a6ab89,61+,M,Australia,HI,VFR
0e9b5b7f-3253-4629-a176-9676bfbb8d8c,61+,F,New Zealand,EN,Leisure
ef154998-689b-4614-9603-373704c55c91,16-22,F,Australia,EN,Leisure
833cac53-1e12-44e1-b328-1e914d6eafb5,16-22,F,Fiji,EN,Leisure
53dd26a8-7d2c-41ee-ab10-e928ba3512a7,23-30,F,Australia,EN,Leisure
7e8d371e-1074-4a8a-a982-631abed05d1a,61+,F,Fiji,FJ,VFR
8f06d58b-7e73-40a4-9464-11405c05a30c,61+,F,Fiji,EN,Leisure
e79adf52-e0e5-42f0-94cd-c0bacbb3230f,23-30,F,Fiji,FJ,VFR
eb66f432-cf1e-47b5-8f63-e787dd38b642,46-60,M,Australia,FJ,Leisure
69b8c744-63dc-4e2b-850c-9c0baf5e00c6,23-30,M,Japan,EN,VFR
